Search_Type,Layer_Structure,Hyperparameters,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Test_Loss,Test_Accuracy
Hyperband,"(224, 160)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 1.7362905014437524e-05}",0.0405073501169681,0.9923999905586244,0.092535488307476,0.9764999747276306,0.0842688903212547,0.9771000146865844
Hyperband,"(160,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 3.506503494555011e-05}",0.04445658251643181,0.9945200085639954,0.08468139171600342,0.9807000160217285,0.0816938504576683,0.9810000061988831
